Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
50c03376-1277-9a77-cf39-6f3db338de2a,1979-04-06,,999-79-5985,S99995307,X27075162X,Mr.,Danny396,Lyndon118,Wehner319,,,M,white,nonhispanic,M,West Sacramento  California  US,992 Dibbert Gate,San Francisco,California,San Francisco County,6075.0,94116,37.82397408512643,-122.41076149357993,155706.4,2608.15,86247
f91c3f1d-badf-9990-8e97-f7e09c53e713,1986-10-10,,999-46-4544,S99979137,X71861639X,Mr.,Virgil85,Lincoln623,Rutherford999,,,M,black,nonhispanic,M,Newark  California  US,239 Ankunding Common Suite 31,Monterey Park,California,Los Angeles County,6037.0,91754,34.064822537202375,-118.1874548901118,111354.16,60537.21,59881
4cffb16a-6ad1-20b0-8754-8f1c425313a1,2001-01-09,,999-27-1147,S99968210,X18965072X,Ms.,Angelic427,Tran115,Boyle917,,,,white,nonhispanic,F,Santa Rosa  California  US,150 Parker Burg,Carlsbad,California,San Diego County,6073.0,92078,33.08372128511408,-117.25267976797778,156093.67,255313.35,449241
b140cb0f-c519-6669-6594-5d58209b3cc3,1978-06-09,,999-51-9452,S99969973,X48655529X,Mrs.,Nan75,Liberty95,Rolfson709,,Oberbrunner298,M,hawaiian,nonhispanic,F,Monterey Park  California  US,362 Hermann Vista,Chula Vista,California,San Diego County,6073.0,91902,32.66483051486513,-116.93618292782374,448507.43,579299.11,43079
19adc5dc-e17b-0ec4-633e-e8cca32bfff7,2020-08-29,,999-34-6481,,,,Josue598,Rogelio17,Wisozk929,,,,hawaiian,hispanic,M,Bakersfield  California  US,305 Greenfelder Walk,Pico Rivera,California,Los Angeles County,6037.0,91733,33.98975095368539,-118.09851623360429,950.0,31634.27,13934
46700355-4fa7-a37b-dd6a-8c2f6c446e3c,1983-05-20,,999-65-7977,S99959636,X24327259X,Mrs.,Deja232,Allison818,Lemke654,,Simonis280,M,white,nonhispanic,F,Temple City  California  US,207 Sawayn Neck Suite 66,Turlock,California,Stanislaus County,6099.0,95380,37.427073456373535,-120.90072037785214,237452.5,590065.23,63959
731f793a-df24-1e8a-88ad-f436d17f261e,1960-06-24,,999-57-9183,S99928041,X37458240X,Mrs.,Inés791,Rosario163,Ayala238,,Muro989,M,white,hispanic,F,Bogota  Bogota  CO,475 Vandervort Fort Unit 65,Desert Edge,California,Riverside County,,0,33.88028924993248,-116.4153803438043,1540907.75,950530.38,69018
0094afd5-42c5-0766-d1fc-7fcf82b71727,1955-12-08,2019-05-28,999-55-6872,S99955301,X38199447X,Ms.,Suzie388,Kimbery217,Ankunding277,,,S,black,nonhispanic,F,Los Angeles  California  US,390 Tromp Ville Apt 1,Los Angeles,California,Los Angeles County,6037.0,91371,33.934081129903525,-118.45971997355592,263283.43,1077820.88,34636
74de4eaa-b199-45fb-1378-8156e1e00d20,1952-09-08,,999-19-6550,S99965535,X27237972X,Mr.,Stephan15,Clay913,Breitenberg711,,,S,white,nonhispanic,M,Fresno  California  US,885 Kunde Flat Unit 78,Redondo Beach,California,Los Angeles County,6037.0,90277,33.87296955454444,-118.40098630093384,20026.28,326009.63,3219
8e5f9d1c-9289-74ea-e68b-a407dc4345e9,2012-01-29,,999-68-8286,,,,Nellie325,Eusebia552,Auer97,,,,white,hispanic,F,Los Angeles  California  US,294 Dicki Center,Los Angeles,California,Los Angeles County,6037.0,91304,34.07592855895307,-118.29956846803444,2609.7,63964.18,12185
d1a2483b-2d8b-46c6-cbe4-548653a4e0ab,2023-03-19,,999-88-8888,,,,Shela13,,Vandervort697,,,,white,hispanic,F,Fresno  California  US,578 Berge Neck,Stockton,California,San Joaquin County,6077.0,95215,38.06503278978342,-121.26704999942694,13609.81,1621.7,191453
e432d101-9a85-2a7c-f1b0-23206d5af3a8,2006-04-20,,999-57-6379,S99988714,,Ms.,María Luisa888,Carla633,Chávez927,,,,white,hispanic,F,Panama City  Panama  PA,750 Fadel Forge Apt 96,Rancho Cucamonga,California,San Bernardino County,6071.0,91737,34.14932323332207,-117.56727968074613,300255.24,702480.73,48646
d790df7f-c009-a3b9-fd9f-a773fee762e1,1993-01-27,,999-24-6989,S99930598,X12648383X,Mrs.,María Elena653,María del Carmen27,Amador986,,Bueno515,M,white,hispanic,F,Havana  Havana  CU,1013 Hamill Bay,Vallejo,California,Solano County,6095.0,94591,38.27519709059688,-122.09365457186088,294609.91,830448.56,143033
a22c0a51-e92c-5e76-ba3f-d6bc6a1cf943,1974-07-24,,999-40-9939,S99955631,X89759931X,Mrs.,Genna99,,Weimann465,,Thompson596,D,asian,nonhispanic,F,Haiphong  Kiến An  VN,409 Conroy Parade,El Paso de Robles (Paso Robles),California,San Luis Obispo County,6079.0,93446,35.64685352819704,-120.79405018358788,200080.16,227519.39,166001
dd96925b-b86a-8681-7bb0-2c277a972bfb,1993-01-19,,999-87-8027,S99998675,X17537905X,Mrs.,Breanne585,Ulrike696,Thompson596,,Johnston597,M,other,nonhispanic,F,Jurupa Valley  California  US,348 Emmerich Skyway,Larkspur,California,Marin County,6041.0,94901,38.02053746071264,-122.46578185363464,180888.11,594212.15,123893
4f07f32a-d621-eb9f-69cd-7dc08156d167,1996-10-26,,999-44-1733,S99910338,X45321592X,Mrs.,Shonna561,Glenna97,Steuber698,,Simonis280,M,white,nonhispanic,F,Los Angeles  California  US,669 Gerlach Highlands,Byron,California,Contra Costa County,6013.0,94514,37.82367067385587,-121.6328203292092,169533.92,394544.53,52937
18eb2c07-3fa8-bf21-e065-0053a9305925,1949-08-14,,999-66-1604,S99921795,X76806795X,Mr.,Óscar156,Víctor493,Baeza53,,,D,white,hispanic,M,Havana  Havana  CU,191 Muller Common,Quincy,California,Plumas County,6063.0,95971,39.92981741365365,-120.91286457693892,727564.25,640555.25,71271
81d1caa0-5967-cdbc-7c8a-4f435102dcd8,2002-10-26,,999-77-9146,S99964492,X7171975X,Ms.,Nery414,Rosita520,Powlowski563,,,,white,nonhispanic,F,Livingston  California  US,898 Ankunding Lane Apt 49,San Buenaventura (Ventura),California,Ventura County,6111.0,93003,34.40630288414202,-119.05224038798164,81767.06,197876.72,110584
fb16a000-2608-35b2-4098-b612b3793a9c,1967-02-01,,999-71-2734,S99979394,X14363195X,Mr.,Sancho742,Esteban536,Altamirano540,,,M,asian,hispanic,M,Lima  Lima Province  PE,699 Nicolas Meadow,Carlsbad,California,San Diego County,6073.0,92081,33.16638956196541,-117.18240999873848,190209.39,907954.81,28633
3a7adca5-099e-76ac-ff6d-eba8fdfbbea5,1960-04-29,,999-58-8025,S99910066,X6171050X,Mr.,Alonso270,Jacob959,Tillman293,,,M,asian,nonhispanic,M,Antelope  California  US,916 Kohler Lodge Suite 73,San Jacinto,California,Riverside County,6065.0,92582,33.697171740227645,-116.85572851282856,25637.65,876300.25,19445
3b2c6b2f-9fca-9c0d-09b1-8e5f4a850aae,2025-07-07,,999-41-8250,,,,Joaquín233,,Delafuente833,,,,white,hispanic,M,Ponce  Puerto Rico  PR,687 Cartwright Grove Apt 8,Chino,California,San Bernardino County,6071.0,91710,33.966623137401854,-117.60375308621384,219.03,6432.68,43619
fadd02a8-511d-e823-2119-7b1bea6023b5,1963-09-20,,999-34-9932,S99930475,X26109595X,Mrs.,Hildegard72,Carleen42,Wyman904,,Corkery305,D,white,nonhispanic,F,Long Beach  California  US,597 Ledner Station Suite 94,Rio Linda,California,Sacramento County,6067.0,95673,38.71170646560389,-121.5058797572902,196758.7,690323.58,25136
c077afc2-d5df-9e5c-30e0-b636ef6b831c,1926-04-06,1931-10-14,999-41-3088,,,,Claudio955,,Pineda243,,,,white,hispanic,M,Portsmouth  Saint John Parish  DM,411 Walter Way Unit 5,Los Angeles,California,Los Angeles County,6037.0,91605,33.95887257928205,-118.2417366051358,12666.46,23059.54,850178
48150c69-22f4-0807-cbc1-93cefeb3638e,1977-06-27,,999-78-9585,S99950839,X8661714X,Mr.,Cole117,Mohammed454,Hettinger594,,,S,asian,nonhispanic,M,Paramount  California  US,223 Hartmann Promenade,San Diego,California,San Diego County,6073.0,92114,33.15594936598864,-117.01524847845404,89764.6,840142.83,25023
738aec54-45bb-2262-81f2-7e817cdfc043,1941-10-08,,999-81-2400,S99937641,X6217892X,Mr.,Salvador46,Carlos172,Rodarte647,,,M,native,hispanic,M,San Juan  Puerto Rico  PR,765 Wilderman Extension Unit 46,Rancho Cucamonga,California,San Bernardino County,6071.0,92336,34.1900308346974,-117.56853204998411,93038.18,1622140.84,13996
08b3618f-dd77-eef7-1897-d4c29ecbc33c,1989-03-07,,999-61-3641,S99975156,X85566190X,Mr.,Lucio648,Dwayne786,Konopelski743,,,M,asian,hispanic,M,Long Beach  California  US,617 Fay Heights Unit 64,Compton,California,Los Angeles County,6037.0,90262,33.905422875179006,-118.26337287897056,115892.26,3485.3,74074
6592b067-95b5-cc26-cfef-a32a8a4e10b8,1968-01-21,,999-60-3092,S99999731,X66445243X,Mrs.,Dionna991,Jena102,Kuhn96,,Rowe323,M,other,hispanic,F,Long Beach  California  US,688 Brakus Manor,Agua Dulce,California,Los Angeles County,6037.0,91350,34.41251855560314,-118.54516214279909,16234.51,1107918.13,11292
91900164-0ab4-8d86-35ec-17ad163809e6,1955-12-08,,999-43-4656,S99944846,X68068106X,Ms.,Senaida415,Janett802,Rolfson709,,,S,black,nonhispanic,F,Cathedral City  California  US,919 Rau Grove,Los Angeles,California,Los Angeles County,6037.0,90021,33.971715028513024,-118.26867228823868,278918.45,998973.73,34636
3808dcab-8457-b13c-00af-73e5ae57f068,2015-09-18,,999-52-6204,,,,Gloria696,Gloria696,Loera89,,,,white,hispanic,F,La Paz  Baja California  MX,185 Hayes Rue,Newport Beach,California,Orange County,6059.0,92651,33.57244608852686,-117.85119380062102,44458.62,1479.8,144964
3f4f8ec6-bcc8-a0bc-caee-b6fadfbc0216,1928-11-24,,999-31-8289,S99970929,X16527436X,Mrs.,Tessa832,Porsha375,Rippin620,,Grady603,D,white,nonhispanic,F,Berkeley  California  US,1050 Kohler Trail,Oceanside,California,San Diego County,6073.0,92010,33.21566266733708,-117.3021992662606,166867.05,1191953.6,31826
4e995125-e897-2069-a51b-56119512b956,1986-12-20,,999-29-6366,S99975219,X63047149X,Mr.,Gilberto712,,Rivero165,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,639 Lesch Neck Suite 66,Los Angeles,California,Los Angeles County,6037.0,90090,33.982268061970025,-118.51230327684809,121753.13,213342.58,175112
d62323a7-f77b-1b00-faac-73c2d4c045ba,1982-03-01,,999-18-8887,S99998946,X36021319X,Mrs.,Gabriela205,María Teresa440,Gonzales379,,Badillo851,M,asian,hispanic,F,Kingston  Kingston  JM,284 Ryan Lodge Suite 65,Los Angeles,California,Los Angeles County,6037.0,91331,34.04619605645105,-118.3656253952138,23188.1,1682169.21,11001
86935f82-6b96-ee2e-417b-9e025990e39c,1979-03-01,,999-75-9821,S99962386,X38625205X,Ms.,Dorthey25,,Harris789,,,S,white,nonhispanic,F,Costa Mesa  California  US,949 Flatley Ranch Unit 48,San Diego,California,San Diego County,6073.0,92064,32.82522524596842,-116.9981157357986,316866.6,484089.03,151242
2ba2b568-61f4-5ff2-e1f7-0aff93fc9737,1979-04-15,,999-74-4066,S99930685,X74185986X,Mrs.,Erlinda993,Magaret757,Greenholt190,,Jast432,D,asian,hispanic,F,San Francisco  California  US,527 Langosh Wall,Livingston,California,Merced County,6047.0,95334,37.384811706667065,-120.75479004016626,782740.87,1083348.44,59961
ba034ea1-2867-cdc8-43bc-5681003d7214,2022-09-11,,999-68-5099,,,,Janyce124,Tameika522,Yundt842,,,,asian,nonhispanic,F,San Diego  California  US,763 Ward Camp Suite 87,Fairfield,California,Solano County,6095.0,94591,38.24644804411509,-122.0904340569288,689.08,32781.06,31183
31de6e13-6cfd-e3ac-7c1d-28c45f6cee09,2023-01-02,,999-81-4763,,,,Jeane173,Kittie678,Mohr916,,,,other,nonhispanic,F,San Luis Obispo  California  US,388 Schuppe Stravenue,Brentwood,California,Contra Costa County,6013.0,94513,37.87410639279352,-121.66123271811828,4572.23,4034.84,107403
b4711d9b-cefd-0276-481f-11b6fe62f48d,1991-01-31,,999-17-7026,S99982096,X35899110X,Mr.,Burton124,Courtney281,Ullrich385,,,M,white,nonhispanic,M,Sacramento  California  US,315 Bode Skyway Unit 21,Hemet,California,Riverside County,6065.0,92544,33.77026387887335,-116.97648053244878,22155.66,79635.56,25215
815f6e93-cb1a-1922-cd6f-b33412678ee1,1992-06-02,,999-18-9709,S99991123,X22950583X,Mrs.,Wesley533,Allison818,Kemmer137,,Schimmel440,M,white,nonhispanic,F,San Francisco  California  US,438 Brown Crossroad,Redlands,California,San Bernardino County,6071.0,92346,34.01882713964199,-117.21199256590016,146713.56,445285.53,118302
7d33f2bb-19e7-e78f-0990-777e77966df5,2000-10-23,,999-85-6623,S99944526,X73837432X,Mr.,Sonny285,Rashad361,Kris249,,,,asian,nonhispanic,M,San Francisco  California  US,590 Larkin Crossing,San Jose,California,Santa Clara County,6085.0,95111,37.34521261050871,-122.05023755375204,75056.12,28047.13,50172
a09f3bdc-5334-0f85-0bfb-e9a0b8b1d934,2005-12-15,,999-16-7997,S99986098,X23927383X,Mr.,Warren653,Dario75,Block661,,,,white,nonhispanic,M,San Diego  California  US,225 Lang Burg Apt 35,Chino Hills,California,San Bernardino County,6071.0,91710,33.93683185392712,-117.779834621376,72790.94,59528.23,65147
3b6b4c77-298c-6500-4834-2efbd517e5fc,1988-05-16,,999-74-1799,S99963965,X67867430X,Ms.,Nadene309,,Wintheiser220,,,S,white,hispanic,F,Berkeley  California  US,736 Jacobson Park,Norco,California,Riverside County,6065.0,92860,33.9620007751098,-117.51292880698249,311472.63,1219273.05,176034
569e0ae4-9242-92b6-7478-93a7806a6e21,1926-04-06,1982-12-01,999-41-4582,S99974771,X72743871X,Mr.,Felipe97,José María211,Castro740,,,D,white,hispanic,M,Bayamon  Puerto Rico  PR,122 Hyatt Road,Los Angeles,California,Los Angeles County,6037.0,90016,33.83027992563828,-118.27875132455216,161890.4,663549.52,850178
861c9a8d-9289-3e50-5928-2ed9deb98e6a,1966-07-05,,999-67-9155,S99974515,X53018281X,Mr.,Palmer257,Angelo118,Dare640,,,D,asian,hispanic,M,Granite Bay  California  US,724 Herzog Alley,Morgan Hill,California,Santa Clara County,6085.0,95046,37.06652677764029,-121.55948239619582,1092800.72,227858.47,61187
13c90c75-a6fc-17ef-7178-70cd6da58dca,1957-10-29,,999-55-1433,S99911246,X15668887X,Mr.,Bryant814,Luis923,Cronin387,,,M,white,hispanic,M,Concord  California  US,563 Ankunding Extension Suite 2,Santa Barbara,California,Santa Barbara County,6083.0,93109,34.474418258218094,-119.71648313683724,11342.89,382968.56,14483
687f6a53-ced1-8db8-72b3-2ed49c4cbbd9,1980-09-19,,999-33-5842,S99999804,X17329876X,Mr.,Sergio619,Roberto515,Covarrubias273,,,M,white,hispanic,M,Panama City  Panama  PA,770 Hackett Extension,Los Angeles,California,Los Angeles County,6037.0,91604,33.717491087875274,-118.29222652036069,784137.77,462926.55,77825
d58926e8-de08-a6a6-77ad-29c047b4bea0,2003-03-13,,999-50-8873,S99989095,X46832199X,Ms.,Barbara209,María José279,Ordóñez148,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,1098 Sauer Bypass Unit 20,East Los Angeles,California,Los Angeles County,6037.0,90022,34.01716839285667,-118.1689254300762,133370.13,275097.77,140802
d5705b3c-05df-4ab5-6a2c-7808f9b98a76,1975-04-12,,999-46-3195,S99953123,X70510139X,Mrs.,Lorena247,Elsa29,Chacón810,,Benavídez820,M,white,hispanic,F,Juarez  Chihuahua  MX,851 Skiles Quay Unit 97,Hawaiian Gardens,California,Los Angeles County,6037.0,90716,33.79693315039851,-118.08437240480202,620807.56,807027.07,84824
e3766d37-7bdf-e34e-8e4a-2b03ba57647b,1969-04-24,,999-35-4292,S99938774,X41902590X,Mrs.,Luisa710,María Eugenia578,Vanegas191,,Mayorga262,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,477 Grant Camp,Garden Grove,California,Orange County,6059.0,92802,33.80025525937862,-118.0602735110621,238152.17,1062440.56,122951
9b8a69d1-d129-5302-5aa3-4cb37ccb2a6c,1976-12-02,,999-15-2687,S99960241,X31346703X,Mr.,Otis335,Irvin970,Jacobson885,,,M,white,hispanic,M,San Diego  California  US,874 Hirthe Haven,La Cañada Flintridge,California,Los Angeles County,6037.0,91206,34.15114184549992,-118.21447102778644,131880.35,38078.15,81394
453176bb-4751-0c1c-c0eb-fc8c7ee54670,1995-01-24,,999-94-9067,S99939712,X38054262X,Ms.,Miesha237,Lucinda68,Hammes673,,,S,asian,nonhispanic,F,West Bishop  California  US,736 McClure Trace,San Francisco,California,San Francisco County,6075.0,94122,37.862500934807166,-122.34840919203532,243629.41,506865.04,146537
be4ebd84-949a-23d7-5b98-1eff13a33bf5,1997-06-05,,999-98-2227,S99960513,X15766478X,Mrs.,Tiffanie406,Margarita164,Graham902,,Lakin515,M,white,nonhispanic,F,Los Angeles  California  US,493 Jacobs Hollow,Rancho Cordova,California,Sacramento County,6067.0,95670,38.586012805376754,-121.27498952871213,118338.63,483653.51,71353
c3656c51-bf4a-70a8-90b0-fa760ac5a85d,2021-02-03,,999-77-6275,,,,Antonio44,,Aranda843,,,,white,hispanic,M,Puebla  Puebla  MX,166 Bartell Road,Perris,California,Riverside County,6065.0,92586,33.73171178091429,-117.28604851846146,14323.83,2486.65,189864
60775b2c-8905-2e33-3d47-6c198567b4fe,2009-06-28,,999-96-8092,S99965492,,,Felipe97,,Carranza218,,,,hawaiian,hispanic,M,La Paz  Baja California  MX,391 Shields Street,Glendale,California,Los Angeles County,6037.0,91203,34.18599104296829,-118.21982601394804,31907.55,48872.19,203299
05e360f0-6be2-243a-d82c-4cafc8b4baa4,1971-01-30,,999-23-3914,S99977514,X49366876X,Mr.,Refugio197,Jarvis643,D'Amore443,,,M,white,nonhispanic,M,Selma  California  US,125 Greenholt Road,Victorville,California,San Bernardino County,6071.0,92392,34.62793035578171,-117.3259704213681,15837.83,376102.12,11228
89ab40a4-ba87-234b-0b36-4485b926c302,1938-08-02,2016-05-23,999-90-8613,S99964259,X69586248X,Mr.,Napoleon578,Rolf983,Larkin917,,,S,white,nonhispanic,M,Benicia  California  US,634 Metz Stravenue,Buena Park,California,Orange County,6059.0,90630,33.853910241698564,-117.9767156391614,198135.6,364928.89,145078
c62a15b0-71a4-4c1b-f549-faba3e183b1b,2008-10-28,,999-41-2148,S99947511,,,Scotty190,,Schoen8,,,,asian,nonhispanic,M,Buena Park  California  US,669 Hodkiewicz Promenade,Chino,California,San Bernardino County,6065.0,92880,33.884279110569715,-117.5632747824866,34104.63,50040.66,351671
d3bd7369-dada-80d8-5384-3389c5929b57,1949-01-14,2013-08-13,999-63-4541,S99960493,X8882120X,Mr.,Mateo562,Julio255,Sarabia507,,,M,white,hispanic,M,La Paz  Baja California  MX,172 Watsica Well,Aliso Viejo,California,Orange County,6059.0,92677,33.6146483072297,-117.72473807839076,539332.27,7615.63,73169
42e61ba5-3c3b-69c0-ff2f-fefc0feb5fb9,2009-05-14,,999-93-5841,S99914047,,,Judi176,Elenora790,Oberbrunner298,,,,white,nonhispanic,F,Carnelian Bay  California  US,771 Steuber Crossing Suite 93,Atascadero,California,San Luis Obispo County,6079.0,93422,35.53848204391839,-120.73335911800216,2650.0,51467.49,12447
c5a23013-24df-da95-37cd-e35d042aa57a,2012-05-18,,999-51-3746,,,,Ana Luisa894,Gloria696,Carvajal694,,,,white,hispanic,F,Ponce  Puerto Rico  PR,768 Hintz Pathway,Merced,California,Merced County,6047.0,95348,37.35825311134095,-120.53109367491116,48461.57,17606.8,95983
71ff9633-4b94-3b6a-67e0-df0f70c23b22,1976-11-10,2019-10-16,999-65-5790,S99961373,X75104230X,Mrs.,Julia241,,Gutiérrez115,,Guevara385,D,white,hispanic,F,Roseau  Saint George  DM,278 Torp Terrace,Los Angeles,California,Los Angeles County,6037.0,90095,33.99358946995047,-118.27381741750769,304599.76,1264495.05,257312
04b5e953-7b62-3b9c-c273-094224929347,2015-09-02,,999-99-8792,,,,María del Carmen27,Emilia403,Reynoso837,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,205 Morissette Divide,Ojai,California,Ventura County,6111.0,93023,34.52508559578411,-119.31221045670245,1450.0,31616.68,23185
5e5ef820-0853-de82-16ae-5d40e975bf06,1997-04-15,,999-45-3048,S99928234,X86585342X,Mr.,Willard975,Thurman577,Hoeger474,,,M,white,nonhispanic,M,Costa Mesa  California  US,884 Mueller Green,Visalia,California,Tulare County,6107.0,93291,36.32112945562689,-119.38722581226594,104532.03,0.0,74459
ff34868f-d063-2037-ba35-64c80cc03840,2022-08-28,,999-58-7943,,,,Chelsey293,Alaina222,Hagenes547,,,,native,nonhispanic,F,Anaheim  California  US,910 Streich Ramp,San Rafael,California,Marin County,6041.0,94903,38.013885357678426,-122.51321156363431,5845.2,3622.83,924828
50e91669-122a-215d-380e-cb80de525045,1991-10-10,,999-97-9674,S99972404,X38838570X,Mrs.,Emiko501,Hollie21,Lebsack687,,Altenwerth646,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,634 Corwin Crossing,Davis,California,Yolo County,6113.0,95616,38.578181036380656,-121.72968133358673,199683.63,662207.95,61534
ec69979d-9f95-6058-c941-99306b63c2c8,1970-03-13,2020-12-22,999-28-8080,S99941139,X51686822X,Mr.,Randy380,Shon148,Wiegand701,,,M,white,nonhispanic,M,Sacramento  California  US,551 Aufderhar Run,Chula Vista,California,San Diego County,6073.0,91910,32.66739414189169,-116.94521662022926,97880.37,519229.26,140533
d2274fbb-a697-941b-54c9-cf467c1bc053,1959-08-02,2018-07-05,999-90-3840,S99989357,X63544459X,Mr.,Long300,,Anderson154,,,D,white,nonhispanic,M,West Covina  California  US,151 Wilderman Bridge,Redding,California,Shasta County,6089.0,96002,40.42909851201388,-122.23854971227247,118439.93,700775.24,807555
a25f43f6-208d-a7e2-9c87-6bb8eaf3df0c,1975-09-14,,999-62-5093,S99911155,X33603546X,Mrs.,Delorse592,Hanh683,Robel940,,Carter549,M,asian,hispanic,F,Union City  California  US,565 Gaylord Gardens Unit 86,Colton,California,San Bernardino County,6071.0,92324,34.13563163806603,-117.32300145244211,15758.11,1552130.99,22390
76a3bdc7-3970-49fa-bf7f-214f33009e93,1976-11-10,,999-66-9774,S99916700,X53675259X,Mrs.,Concepción765,Guillermina633,Franco581,,Ramón841,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,417 Larson Flat Apt 23,Los Angeles,California,Los Angeles County,6037.0,90813,34.04436346900507,-118.27356594202936,81690.75,101222.93,257312
6d7597fb-a1d0-aa95-5485-91bed90df937,1926-04-06,2019-08-17,999-29-4367,S99933352,X26244993X,Mr.,Ernesto186,David908,Vanegas191,,,D,white,hispanic,M,Wesley  Saint Andrew Parish  DM,962 Block Tunnel,Los Angeles,California,Los Angeles County,6037.0,90501,33.817689173287896,-118.24966692277611,120982.02,459065.76,850178
61c3a682-3d7c-8d2c-5822-949231611de4,1965-01-08,,999-68-6106,S99929040,X41904483X,Mrs.,Margrett284,Ona426,Schultz619,,Swaniawski813,M,asian,hispanic,F,La Puente  California  US,661 Wiegand Parade Apt 68,La Crescenta-Montrose,California,Los Angeles County,,0,34.218865723472895,-118.26146347865792,427747.28,1256853.21,880217
c8999a60-0c29-8c01-0cc1-326dcdd42fc3,1973-03-04,,999-64-1250,S99923054,X29544804X,Mrs.,Elisa944,Lola232,Rocha983,,Yáñez198,D,white,hispanic,F,San Salvador  El Salvador  SV,523 Kihn Overpass Unit 94,Fresno,California,Fresno County,6019.0,93705,36.81401933396677,-119.78504324354944,297000.83,1989738.01,29793
d1b7b34e-18c7-f5d9-810d-47dd12bf2783,1949-01-14,2022-09-18,999-16-7355,S99959356,X3065521X,Mr.,Alberto639,Luis923,Valverde277,,,S,white,hispanic,M,Caracas  Capital District  VE,377 Stokes Run Apt 15,Aliso Viejo,California,Orange County,6059.0,92653,33.57424386709666,-117.74608339424292,238412.45,109764.41,73169
c7ef2293-b63b-8bdd-68c9-a9cebf2722bd,1965-05-19,,999-80-1528,S99972381,X56975748X,Ms.,María Teresa440,,Negrón227,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,100 Klocko Arcade Apt 10,Vista,California,San Diego County,6073.0,92083,33.13124494341063,-117.2223445082351,17160.19,1324627.77,3357
d233f449-c032-b726-0810-e28aaf9444e5,1970-03-13,,999-79-1940,S99990230,X69034143X,Mr.,Clinton763,,Gorczany269,,,D,white,nonhispanic,M,Petaluma  California  US,715 Littel Dale,Chula Vista,California,San Diego County,6073.0,91902,32.60078034809769,-116.97052263458974,196855.88,43981.59,140533
3a13a291-a1d0-22e3-bcba-3c355f6f5347,1938-08-02,,999-14-7989,S99977565,X13216171X,Mr.,Harrison106,,Willms744,,,M,white,nonhispanic,M,Santa Ana  California  US,1014 Cronin Parade,Buena Park,California,Orange County,6059.0,92801,33.90354313962389,-118.00343447924924,214640.6,407721.7,145078
2d570cb8-42b0-2985-2646-0f502f4e1b53,1966-02-23,,999-88-4006,S99988141,X9946932X,Ms.,Latarsha812,,Johnson679,,,S,white,nonhispanic,F,Greenacres  California  US,237 Huel Approach Unit 10,Vista,California,San Diego County,6073.0,92056,33.19442031442075,-117.15858148631035,34712.74,905138.06,836
e70458ca-e2d4-a0e6-f042-3b1940d9a061,1979-02-15,,999-89-7591,S99947375,X46659901X,Mrs.,Shirleen968,Numbers230,Herman763,,Bogan287,M,white,nonhispanic,F,Oakland  California  US,1002 O'Conner Fort,Irvine,California,Orange County,6059.0,92604,33.70893713095701,-117.70384258604322,415143.02,499342.49,116389
01777026-b17c-b3d5-e7f5-e66b44b02a68,2023-12-28,,999-88-2656,,,,Drew592,Donny470,Connelly992,,,,white,hispanic,M,San Jose  California  US,382 Conn Lodge,Cathedral City,California,Riverside County,6065.0,92270,33.78624513270196,-116.44897630971698,9705.41,0.0,105701
e7de5dc3-75ad-07be-d131-1b234a5f6722,2003-06-27,,999-59-1230,S99946310,X43066522X,Ms.,Diann220,Rachell479,Feeney44,,,,black,nonhispanic,F,King City  California  US,1017 Kling Center Suite 55,San Jose,California,Santa Clara County,6085.0,95125,37.2418564881033,-122.04864245743993,110406.26,168084.77,143364
5b5b99b7-aca3-3c80-1d58-822143a008e4,1959-08-02,,999-56-7979,S99941831,X37005819X,Mr.,Chance908,Jerrold404,Gutkowski940,,,S,white,nonhispanic,M,Bakersfield  California  US,1030 Dickinson Parade Apt 59,Redding,California,Shasta County,6089.0,96003,40.56171446879721,-122.47368886424891,129872.62,131134.13,807555
43564fd3-5c1a-5e5c-8fba-7d8b0c66137b,1926-04-06,1982-03-15,999-30-1552,S99998392,X84897862X,Mr.,César846,Clemente531,Iglesias873,,,S,white,hispanic,M,Roseau  Saint George  DM,392 Champlin Pathway Apt 10,Los Angeles,California,Los Angeles County,6037.0,91214,33.89913821529472,-118.29956276798168,100735.56,210589.51,850178
82c78703-b9f8-922a-f94f-44b2b0f6dace,2006-03-03,,999-36-1142,S99992731,X7266347X,Ms.,Felica690,Georgiann138,Feeney44,,,,white,nonhispanic,F,Rohnert Park  California  US,115 Jenkins Viaduct Suite 38,Novato,California,Marin County,6041.0,94945,38.143745496592814,-122.66747410006752,111884.37,335040.22,135234
